Sale_ID,Product_Name,Category,Quantity,Unit_Price,Discount(%),Salesperson,Region,Payment_Method,Date,Total_Amount,Discount_Amount,Final_Amount
S1810,Tablet,Office Supplies,3,28904,12,Charlie,West,UPI,21-03-25,86712,10405.44,76306.56
S1811,Smartphone,Wearables,3,38446,5,Grace,South,Debit Card,22-03-25,115338,5766.9,109571.1
S1812,Smartphone,Electronics,1,40248,16,Grace,East,UPI,23-03-25,40248,6439.68,33808.32
S1813,Printer,Electronics,8,30356,26,Frank,North,Credit Card,24-03-25,242848,63140.48,179707.52
S1814,Tablet,Accessories,6,9700,12,Charlie,West,Cash,25-03-25,58200,6984,51216
S1815,Smartphone,Wearables,8,34497,18,Hannah,West,Cash,26-03-25,275976,49675.68,226300.32
S1816,Camera,Wearables,9,26111,20,Bob,West,Net Banking,27-03-25,234999,46999.8,187999.2
S1817,Laptop,Wearables,5,41735,18,Alice,East,UPI,28-03-25,208675,37561.5,171113.5
S1818,Headphones,Wearables,3,35557,9,Bob,North,Net Banking,29-03-25,106671,9600.39,97070.61
S1819,Headphones,Accessories,5,1739,2,Alice,North,Cash,30-03-25,8695,173.9,8521.1
S1820,Camera,Office Supplies,5,38638,13,Eve,East,Debit Card,31-03-25,193190,25114.7,168075.3
S1821,Keyboard,Accessories,5,49438,25,David,South,Net Banking,01-04-25,247190,61797.5,185392.5
S1822,Smartphone,Office Supplies,3,625,18,Alice,West,Debit Card,02-04-25,1875,337.5,1537.5
S1823,Monitor,Office Supplies,4,45772,4,Alice,South,Net Banking,03-04-25,183088,7323.52,175764.48
S1824,Smartphone,Office Supplies,9,24357,28,Grace,East,UPI,04-04-25,219213,61379.64,157833.36
S1825,Smartwatch,Wearables,9,15898,4,Eve,South,UPI,05-04-25,143082,5723.28,137358.72
S1826,Printer,Accessories,2,7138,19,Grace,South,Cash,06-04-25,14276,2712.44,11563.56
S1827,Camera,Office Supplies,8,7070,16,Grace,East,UPI,07-04-25,56560,9049.6,47510.4
S1828,Camera,Electronics,8,3749,20,Grace,West,Net Banking,08-04-25,29992,5998.4,23993.6
S1829,Camera,Office Supplies,7,9610,9,Bob,South,Net Banking,09-04-25,67270,6054.3,61215.7
S1830,Monitor,Accessories,8,40863,4,Charlie,North,Debit Card,10-04-25,326904,13076.16,313827.84
S1831,Smartwatch,Wearables,3,14105,3,Eve,South,Credit Card,11-04-25,42315,1269.45,41045.55
S1832,Printer,Electronics,6,12615,5,Bob,South,Net Banking,12-04-25,75690,3784.5,71905.5
S1833,Tablet,Office Supplies,1,39562,25,Eve,North,Debit Card,13-04-25,39562,9890.5,29671.5
S1834,Tablet,Wearables,7,23411,3,Bob,West,Cash,14-04-25,163877,4916.31,158960.69
S1835,Keyboard,Accessories,1,39025,29,David,North,UPI,15-04-25,39025,11317.25,27707.75
S1836,Camera,Accessories,9,33056,6,Charlie,West,UPI,16-04-25,297504,17850.24,279653.76
S1837,Printer,Electronics,1,13095,6,Frank,East,Net Banking,17-04-25,13095,785.7,12309.3
S1838,Keyboard,Electronics,1,2469,17,Grace,East,UPI,18-04-25,2469,419.73,2049.27
S1839,Camera,Office Supplies,7,44253,2,Bob,South,Cash,19-04-25,309771,6195.42,303575.58
S1840,Camera,Wearables,2,17775,0,Eve,South,Credit Card,20-04-25,35550,0,35550
S1841,Laptop,Wearables,5,4970,23,Grace,East,Net Banking,21-04-25,24850,5715.5,19134.5
S1842,Camera,Accessories,8,10725,24,David,North,Cash,22-04-25,85800,20592,65208
S1843,Smartphone,Accessories,8,42824,3,Alice,East,Debit Card,23-04-25,342592,10277.76,332314.24
S1844,Monitor,Office Supplies,3,42474,5,David,West,Credit Card,24-04-25,127422,6371.1,121050.9
S1845,Monitor,Office Supplies,7,43259,8,Bob,South,Net Banking,25-04-25,302813,24225.04,278587.96
S1846,Keyboard,Accessories,3,23696,21,Grace,North,UPI,26-04-25,71088,14928.48,56159.52
S1847,Smartphone,Accessories,6,40787,13,Bob,South,Net Banking,27-04-25,244722,31813.86,212908.14
S1848,Headphones,Wearables,6,14169,27,Hannah,East,Debit Card,28-04-25,85014,22953.78,62060.22
S1849,Monitor,Wearables,3,37880,11,Alice,North,UPI,29-04-25,113640,12500.4,101139.6
S1850,Headphones,Wearables,7,45641,27,Eve,East,Credit Card,30-04-25,319487,86261.49,233225.51
S1851,Smartwatch,Office Supplies,3,48820,24,Charlie,West,Net Banking,01-05-25,146460,35150.4,111309.6
S1852,Smartphone,Wearables,8,47914,19,Bob,East,Cash,02-05-25,383312,72829.28,310482.72
S1853,Headphones,Electronics,4,38506,23,Alice,North,Debit Card,03-05-25,154024,35425.52,118598.48
S1854,Laptop,Electronics,1,16077,24,Charlie,East,Net Banking,04-05-25,16077,3858.48,12218.52
S1855,Printer,Wearables,4,22973,3,Alice,South,Cash,05-05-25,91892,2756.76,89135.24
S1856,Tablet,Wearables,7,29125,20,Charlie,South,Net Banking,06-05-25,203875,40775,163100
S1857,Camera,Accessories,4,16004,29,Hannah,North,Debit Card,07-05-25,64016,18564.64,45451.36
S1858,Tablet,Accessories,6,24589,23,Frank,South,Net Banking,08-05-25,147534,33932.82,113601.18
S1859,Keyboard,Office Supplies,9,36987,11,Eve,West,UPI,09-05-25,332883,36617.13,296265.87
S1860,Laptop,Electronics,1,802,9,Charlie,West,UPI,10-05-25,802,72.18,729.82
S1861,Monitor,Electronics,5,31963,29,Frank,North,Cash,11-05-25,159815,46346.35,113468.65
S1862,Keyboard,Office Supplies,7,45412,21,Charlie,East,UPI,12-05-25,317884,66755.64,251128.36
S1863,Keyboard,Wearables,1,29759,27,Eve,South,Credit Card,13-05-25,29759,8034.93,21724.07
S1864,Tablet,Wearables,4,43323,6,Bob,South,Credit Card,14-05-25,173292,10397.52,162894.48
S1865,Smartphone,Office Supplies,6,37708,2,Alice,East,Net Banking,15-05-25,226248,4524.96,221723.04
S1866,Monitor,Electronics,2,31159,22,Frank,East,Credit Card,16-05-25,62318,13709.96,48608.04
S1867,Keyboard,Electronics,5,36340,27,Grace,East,Credit Card,17-05-25,181700,49059,132641
S1868,Camera,Wearables,1,32390,13,Eve,East,Debit Card,18-05-25,32390,4210.7,28179.3
S1869,Monitor,Accessories,6,14098,23,Bob,South,Debit Card,19-05-25,84588,19455.24,65132.76
S1870,Printer,Office Supplies,6,47555,9,Eve,West,Credit Card,20-05-25,285330,25679.7,259650.3
S1871,Smartphone,Office Supplies,4,47233,15,Bob,North,Debit Card,21-05-25,188932,28339.8,160592.2
S1872,Smartwatch,Wearables,8,20008,15,Hannah,North,Credit Card,22-05-25,160064,24009.6,136054.4
S1873,Monitor,Office Supplies,4,42787,21,Hannah,East,Cash,23-05-25,171148,35941.08,135206.92
S1874,Headphones,Electronics,8,13880,9,Frank,West,Debit Card,24-05-25,111040,9993.6,101046.4
S1875,Keyboard,Wearables,8,27484,24,Alice,South,Credit Card,25-05-25,219872,52769.28,167102.72
S1876,Headphones,Electronics,5,45133,12,Hannah,South,Credit Card,26-05-25,225665,27079.8,198585.2
S1877,Smartphone,Accessories,4,8625,5,Charlie,North,Net Banking,27-05-25,34500,1725,32775
S1878,Laptop,Office Supplies,2,36559,11,Frank,East,Cash,28-05-25,73118,8042.98,65075.02
S1879,Headphones,Office Supplies,3,4533,8,Charlie,West,Cash,29-05-25,13599,1087.92,12511.08
S1880,Keyboard,Electronics,3,38373,12,Eve,North,Net Banking,30-05-25,115119,13814.28,101304.72
S1881,Camera,Wearables,4,17587,3,Bob,West,Net Banking,31-05-25,70348,2110.44,68237.56
S1882,Camera,Wearables,4,41401,23,Bob,East,Net Banking,01-06-25,165604,38088.92,127515.08
S1883,Keyboard,Office Supplies,5,6204,10,David,East,UPI,02-06-25,31020,3102,27918
S1884,Tablet,Electronics,4,8348,19,Alice,North,Credit Card,03-06-25,33392,6344.48,27047.52
S1885,Smartphone,Accessories,8,22092,17,Alice,East,UPI,04-06-25,176736,30045.12,146690.88
S1886,Tablet,Electronics,6,46243,25,Alice,West,Debit Card,05-06-25,277458,69364.5,208093.5
S1887,Keyboard,Wearables,6,7424,10,David,West,Net Banking,06-06-25,44544,4454.4,40089.6
S1888,Printer,Office Supplies,8,27708,24,Alice,North,Credit Card,07-06-25,221664,53199.36,168464.64
S1889,Keyboard,Office Supplies,7,20114,20,Hannah,East,Credit Card,08-06-25,140798,28159.6,112638.4
S1890,Smartwatch,Office Supplies,8,988,3,Frank,South,Debit Card,09-06-25,7904,237.12,7666.88
S1891,Smartwatch,Accessories,2,40382,17,Grace,East,Cash,10-06-25,80764,13729.88,67034.12
S1892,Tablet,Accessories,9,26423,0,Charlie,North,Credit Card,11-06-25,237807,0,237807
S1893,Tablet,Wearables,1,49008,26,Charlie,North,Cash,12-06-25,49008,12742.08,36265.92
S1894,Smartphone,Electronics,8,36441,6,Alice,South,Credit Card,13-06-25,291528,17491.68,274036.32
S1895,Camera,Electronics,4,29665,5,Grace,North,UPI,14-06-25,118660,5933,112727
S1896,Laptop,Electronics,4,2167,14,David,North,Net Banking,15-06-25,8668,1213.52,7454.48
S1897,Printer,Accessories,5,26713,17,Frank,South,Cash,16-06-25,133565,22706.05,110858.95
S1898,Mouse,Office Supplies,8,4614,23,David,South,UPI,17-06-25,36912,8489.76,28422.24
S1899,Camera,Wearables,5,36821,10,Grace,West,Credit Card,18-06-25,184105,18410.5,165694.5
S1900,Keyboard,Wearables,8,8261,19,Frank,North,Net Banking,19-06-25,66088,12556.72,53531.28
S1901,Laptop,Accessories,1,31616,23,Eve,South,UPI,20-06-25,31616,7271.68,24344.32
S1902,Smartphone,Accessories,9,34268,14,Bob,West,Net Banking,21-06-25,308412,43177.68,265234.32
S1903,Monitor,Office Supplies,6,48906,15,Frank,North,Credit Card,22-06-25,293436,44015.4,249420.6
S1904,Camera,Office Supplies,3,25926,6,Bob,South,Credit Card,23-06-25,77778,4666.68,73111.32
S1905,Camera,Accessories,8,18272,20,Alice,North,UPI,24-06-25,146176,29235.2,116940.8
S1906,Laptop,Wearables,9,38718,9,Charlie,West,Credit Card,25-06-25,348462,31361.58,317100.42
S1907,Keyboard,Office Supplies,6,4212,25,David,East,Debit Card,26-06-25,25272,6318,18954
S1908,Camera,Office Supplies,7,1867,11,Alice,North,Net Banking,27-06-25,13069,1437.59,11631.41
S1909,Laptop,Wearables,1,41457,23,Grace,North,Credit Card,28-06-25,41457,9535.11,31921.89
S1910,Headphones,Office Supplies,5,42281,13,Bob,North,Credit Card,29-06-25,211405,27482.65,183922.35
S1911,Tablet,Wearables,5,26700,24,Hannah,North,Debit Card,30-06-25,133500,32040,101460
S1912,Smartwatch,Electronics,4,4226,4,Eve,South,Net Banking,01-07-25,16904,676.16,16227.84
S1913,Tablet,Office Supplies,6,24116,25,Eve,East,Cash,02-07-25,144696,36174,108522
S1914,Keyboard,Office Supplies,7,28223,20,Frank,North,Debit Card,03-07-25,197561,39512.2,158048.8
S1915,Headphones,Electronics,9,38074,17,Bob,South,Debit Card,04-07-25,342666,58253.22,284412.78
S1916,Camera,Wearables,1,35458,4,Hannah,East,Net Banking,05-07-25,35458,1418.32,34039.68
S1917,Printer,Office Supplies,6,9608,2,Alice,West,Debit Card,06-07-25,57648,1152.96,56495.04
S1918,Tablet,Electronics,7,12678,22,Frank,West,Net Banking,07-07-25,88746,19524.12,69221.88
S1919,Smartphone,Wearables,3,36143,25,David,West,Debit Card,08-07-25,108429,27107.25,81321.75
S1920,Tablet,Office Supplies,8,31824,4,Eve,West,Net Banking,09-07-25,254592,10183.68,244408.32
S1921,Mouse,Accessories,5,38860,23,Eve,West,Net Banking,10-07-25,194300,44689,149611
S1922,Printer,Electronics,9,18324,16,David,East,Cash,11-07-25,164916,26386.56,138529.44
S1923,Mouse,Wearables,5,45860,18,Hannah,North,Credit Card,12-07-25,229300,41274,188026
S1924,Mouse,Accessories,9,9427,18,Frank,West,Net Banking,13-07-25,84843,15271.74,69571.26
S1925,Smartphone,Wearables,4,28644,24,Hannah,North,UPI,14-07-25,114576,27498.24,87077.76
S1926,Headphones,Accessories,9,31510,20,David,North,Cash,15-07-25,283590,56718,226872
S1927,Mouse,Accessories,5,22943,11,David,North,Cash,16-07-25,114715,12618.65,102096.35
S1928,Printer,Electronics,9,14937,24,Charlie,North,Credit Card,17-07-25,134433,32263.92,102169.08
S1929,Tablet,Electronics,3,44798,28,Alice,North,Debit Card,18-07-25,134394,37630.32,96763.68
S1930,Keyboard,Accessories,4,40278,8,Grace,East,Debit Card,19-07-25,161112,12888.96,148223.04
S1931,Printer,Electronics,9,11707,0,Alice,North,Net Banking,20-07-25,105363,0,105363
S1932,Smartwatch,Wearables,6,26037,17,David,East,Cash,21-07-25,156222,26557.74,129664.26
S1933,Laptop,Office Supplies,2,36257,20,Frank,East,Net Banking,22-07-25,72514,14502.8,58011.2
S1934,Tablet,Wearables,7,12540,3,Alice,North,UPI,23-07-25,87780,2633.4,85146.6
S1935,Smartphone,Accessories,2,42486,9,Frank,East,Debit Card,24-07-25,84972,7647.48,77324.52
S1936,Mouse,Wearables,2,23112,24,Alice,West,Net Banking,25-07-25,46224,11093.76,35130.24
S1937,Keyboard,Accessories,1,28941,6,Grace,West,Net Banking,26-07-25,28941,1736.46,27204.54
S1938,Mouse,Wearables,3,6971,21,Eve,West,Cash,27-07-25,20913,4391.73,16521.27
S1939,Smartphone,Wearables,6,36131,22,Bob,North,UPI,28-07-25,216786,47692.92,169093.08
S1940,Printer,Electronics,8,43961,0,David,West,UPI,29-07-25,351688,0,351688
S1941,Smartwatch,Accessories,9,27023,16,David,South,Net Banking,30-07-25,243207,38913.12,204293.88
S1942,Laptop,Accessories,7,31848,23,Grace,South,UPI,31-07-25,222936,51275.28,171660.72
S1943,Smartwatch,Office Supplies,4,1677,28,Hannah,South,UPI,01-08-25,6708,1878.24,4829.76
S1944,Tablet,Wearables,6,5260,28,Alice,West,Cash,02-08-25,31560,8836.8,22723.2
S1945,Printer,Wearables,5,33279,1,Charlie,East,Cash,03-08-25,166395,1663.95,164731.05
S1946,Laptop,Office Supplies,8,22136,27,Eve,South,UPI,04-08-25,177088,47813.76,129274.24
S1947,Monitor,Accessories,1,16853,25,Bob,East,Net Banking,05-08-25,16853,4213.25,12639.75
S1948,Smartwatch,Wearables,1,12056,10,Alice,East,Debit Card,06-08-25,12056,1205.6,10850.4
S1949,Mouse,Office Supplies,6,28098,8,David,North,Net Banking,07-08-25,168588,13487.04,155100.96
S1950,Camera,Office Supplies,2,12063,6,Grace,South,Net Banking,08-08-25,24126,1447.56,22678.44
S1951,Tablet,Office Supplies,5,47319,21,Frank,North,Debit Card,09-08-25,236595,49684.95,186910.05
S1952,Tablet,Wearables,1,44290,16,Hannah,North,Cash,10-08-25,44290,7086.4,37203.6
S1953,Laptop,Accessories,7,8734,16,Bob,North,Net Banking,11-08-25,61138,9782.08,51355.92
S1954,Monitor,Accessories,1,26019,1,Bob,West,UPI,12-08-25,26019,260.19,25758.81
S1955,Keyboard,Office Supplies,4,27466,5,Charlie,North,UPI,13-08-25,109864,5493.2,104370.8
S1956,Smartwatch,Office Supplies,9,16673,13,Grace,East,Cash,14-08-25,150057,19507.41,130549.59
S1957,Headphones,Accessories,1,27487,5,Bob,South,Cash,15-08-25,27487,1374.35,26112.65
S1958,Keyboard,Office Supplies,4,13678,1,Alice,East,Cash,16-08-25,54712,547.12,54164.88
S1959,Tablet,Office Supplies,6,39838,0,Grace,South,Credit Card,17-08-25,239028,0,239028
S1960,Tablet,Accessories,6,25096,9,Charlie,West,Credit Card,18-08-25,150576,13551.84,137024.16
S1961,Smartphone,Wearables,8,33674,20,David,South,UPI,19-08-25,269392,53878.4,215513.6
S1962,Laptop,Office Supplies,1,42474,4,Eve,South,Net Banking,20-08-25,42474,1698.96,40775.04
S1963,Camera,Wearables,7,4931,1,Eve,South,Credit Card,21-08-25,34517,345.17,34171.83
S1964,Monitor,Office Supplies,1,28264,21,Frank,South,Net Banking,22-08-25,28264,5935.44,22328.56
S1965,Headphones,Office Supplies,7,22127,15,Grace,East,Debit Card,23-08-25,154889,23233.35,131655.65
S1966,Keyboard,Office Supplies,3,39810,24,Frank,South,UPI,24-08-25,119430,28663.2,90766.8
S1967,Smartwatch,Electronics,8,9406,1,Frank,North,Credit Card,25-08-25,75248,752.48,74495.52
S1968,Laptop,Wearables,3,37414,9,Hannah,South,UPI,26-08-25,112242,10101.78,102140.22
S1969,Smartwatch,Wearables,1,45314,1,Eve,North,Debit Card,27-08-25,45314,453.14,44860.86
S1970,Printer,Office Supplies,8,45879,15,David,West,Debit Card,28-08-25,367032,55054.8,311977.2
S1971,Smartphone,Accessories,3,13576,15,Bob,North,UPI,29-08-25,40728,6109.2,34618.8
S1972,Monitor,Office Supplies,2,49792,18,David,East,Credit Card,30-08-25,99584,17925.12,81658.88
S1973,Smartphone,Electronics,1,38150,28,Charlie,North,UPI,31-08-25,38150,10682,27468
S1974,Tablet,Office Supplies,3,47381,6,Bob,East,Net Banking,01-09-25,142143,8528.58,133614.42
S1975,Smartphone,Electronics,2,46913,21,Charlie,North,Net Banking,02-09-25,93826,19703.46,74122.54
S1976,Headphones,Office Supplies,2,6512,11,Bob,South,Net Banking,03-09-25,13024,1432.64,11591.36
S1977,Tablet,Wearables,6,7651,23,Charlie,West,Net Banking,04-09-25,45906,10558.38,35347.62
S1978,Keyboard,Office Supplies,1,28711,14,Hannah,East,Net Banking,05-09-25,28711,4019.54,24691.46
S1979,Smartwatch,Wearables,2,27617,7,Hannah,East,Debit Card,06-09-25,55234,3866.38,51367.62
S1980,Keyboard,Accessories,6,36878,5,Frank,South,Credit Card,07-09-25,221268,11063.4,210204.6
S1981,Printer,Accessories,3,43152,27,Grace,South,Credit Card,08-09-25,129456,34953.12,94502.88
S1982,Tablet,Office Supplies,4,7394,26,Bob,North,Cash,09-09-25,29576,7689.76,21886.24
S1983,Tablet,Office Supplies,1,13967,9,Frank,East,UPI,10-09-25,13967,1257.03,12709.97
S1984,Monitor,Accessories,8,31510,2,David,North,Debit Card,11-09-25,252080,5041.6,247038.4
S1985,Tablet,Electronics,7,49757,18,Hannah,South,Debit Card,12-09-25,348299,62693.82,285605.18
S1986,Smartwatch,Accessories,7,43141,16,Eve,East,UPI,13-09-25,301987,48317.92,253669.08
S1987,Headphones,Accessories,3,12789,6,Hannah,West,UPI,14-09-25,38367,2302.02,36064.98
S1988,Printer,Electronics,3,45476,20,Eve,West,Net Banking,15-09-25,136428,27285.6,109142.4
S1989,Monitor,Accessories,2,44096,19,Bob,East,Debit Card,16-09-25,88192,16756.48,71435.52
S1990,Camera,Accessories,1,23671,25,Bob,East,Debit Card,17-09-25,23671,5917.75,17753.25
S1991,Smartwatch,Electronics,7,35405,3,Charlie,South,UPI,18-09-25,247835,7435.05,240399.95
S1992,Headphones,Electronics,7,21329,13,Eve,East,UPI,19-09-25,149303,19409.39,129893.61
S1993,Smartphone,Wearables,2,34554,19,Alice,East,Credit Card,20-09-25,69108,13130.52,55977.48
S1994,Keyboard,Office Supplies,7,48978,21,David,West,Net Banking,21-09-25,342846,71997.66,270848.34
S1995,Printer,Wearables,8,44639,14,Frank,South,Cash,22-09-25,357112,49995.68,307116.32
S1996,Mouse,Electronics,1,49213,23,Charlie,North,Net Banking,23-09-25,49213,11318.99,37894.01
S1997,Smartwatch,Accessories,9,30234,7,Bob,East,Debit Card,24-09-25,272106,19047.42,253058.58
S1998,Keyboard,Electronics,7,7552,20,David,South,Credit Card,25-09-25,52864,10572.8,42291.2
S1999,Laptop,Accessories,3,4154,14,Frank,South,UPI,26-09-25,12462,1744.68,10717.32
